0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
753.6415,343.59912,0.9506723,756.45654,326.17743,0.9426718,751.4852,327.46393,0.94869566,794.24646,311.35785,0.92071176,798.204,307.91583,0.82209873,836.04407,359.10645,0.9187589,832.959,371.9925,0.84297955,828.02747,216.50153,0.99463934,833.2799,216.78333,0.6852368,832.6293,95.43921,0.95380384,832.1583,100.15747,0.8487965,796.6493,603.0234,0.88576114,796.9276,599.07904,0.82794774,811.0077,821.075,0.97610235,809.5591,812.356,0.93177986,827.34973,1008.3924,0.9455214,834.87354,982.0848,0.8777827
199.48747,325.06647,0.7729951,199.31004,320.61084,0.6450624,198.75424,320.86783,0.82943344,181.40144,320.69983,0.81940085,195.13895,321.28406,0.6977614,164.83772,342.27356,0.8235079,199.38077,342.99686,0.80244195,153.43495,372.81403,0.6591934,201.7353,372.0971,0.7813302,159.60107,393.0461,0.45355386,205.77972,390.13947,0.30946654,169.25786,401.1891,0.49441904,194.26433,400.82492,0.4560204,171.60855,425.92056,0.03777046,200.93883,425.9209,0.061650302,170.26875,425.95984,0.040090762,198.18755,425.86957,0.033171173
751.6737,342.575,0.9945406,754.68677,324.9569,0.9632331,748.9752,326.21545,0.9248678,792.61,309.37018,0.9598615,792.53284,306.60205,0.8620453,835.3191,361.39233,0.90510964,829.6395,364.70154,0.8597031,825.69116,225.10278,0.9771857,825.15967,219.69147,0.881227,832.4103,93.06116,0.92172015,831.45154,103.6532,0.9487864,793.2422,599.6138,0.92620075,792.5404,592.9763,0.84521616,806.78784,817.69934,0.9614069,804.2903,808.166,0.92245173,822.90784,1008.31104,0.9556782,829.65576,980.86743,0.87683606
202.3649,324.61493,0.8477491,201.82523,320.43295,0.63487625,201.12958,320.81384,0.9130343,179.80539,319.4746,0.92061985,197.37448,321.0185,0.9411776,163.27814,341.24326,0.90780056,199.73651,341.41107,0.885393,151.75488,373.2075,0.796322,202.42523,368.92047,0.8857871,155.85233,393.15195,0.57849455,210.52826,381.44797,0.44213986,166.95291,400.25504,0.66787136,193.62012,400.7439,0.6704663,169.22229,445.5848,0.7265128,199.04898,446.85367,0.6358985,165.46567,472.5635,0.1818459,202.41498,472.59097,0.252495
201.51485,318.90143,0.84051394,200.65807,314.7218,0.70492506,200.27672,315.08478,0.8709246,181.6982,315.11243,0.91114736,196.81047,315.7586,0.86017966,163.84299,337.9879,0.8919537,198.40892,338.17896,0.85479,152.16716,368.1235,0.78598475,202.38411,365.3648,0.8681041,155.16452,389.446,0.5505012,207.15117,385.1615,0.57177055,166.26665,393.90088,0.63677263,191.95894,394.6223,0.6153613,169.13423,437.78656,0.6729363,195.2953,439.31476,0.5669617,166.84914,462.20978,0.26144934,195.51079,462.22278,0.2268704
201.69347,319.4256,0.8418132,200.82924,315.37863,0.6306885,200.55894,315.67438,0.879778,180.48976,314.51392,0.91684496,197.53313,315.6614,0.90594816,163.2149,335.77466,0.9054914,198.19804,337.65146,0.8850361,150.96832,368.3924,0.77495,201.80608,366.53836,0.8316792,154.89474,388.94772,0.5686859,207.04012,385.84207,0.58150125,165.65494,393.30563,0.6340426,192.3321,394.17163,0.6744543,166.99228,436.92935,0.6809988,196.31218,438.80075,0.554669,164.00713,465.35782,0.30671874,196.8181,465.37033,0.31786418
737.24927,333.6812,0.9618981,740.8556,316.70874,0.9724227,735.6129,316.63513,0.9497802,777.90796,304.24664,0.96295726,778.2356,302.12488,0.8614038,820.7119,360.73035,0.92542106,815.9824,358.04663,0.8794738,816.28613,216.12592,0.9636576,811.8334,209.61176,0.9586121,824.00464,91.56549,0.8735836,819.5925,94.284546,0.96464086,777.5674,597.82263,0.9322189,778.46387,590.23987,0.86873186,791.0563,813.8712,0.977311,788.2383,803.8618,0.9186396,805.8015,1001.27795,0.9926567,814.68555,971.76843,0.90529877
733.6771,333.13373,0.9848953,738.49915,316.48956,0.9748342,730.9009,317.15363,0.94097507,778.5918,302.36542,0.98322284,772.44495,299.89545,0.8198961,817.94617,358.23773,0.8973268,811.2367,354.44037,0.8835379,810.6842,217.75629,0.9563631,810.2367,212.23383,0.9439385,816.5779,91.919495,0.8851838,814.41077,94.8125,0.9548799,775.4359,595.6799,0.92386615,775.6449,587.0031,0.85091245,789.23193,812.9809,1.005749,787.07886,800.0578,0.879061,806.3246,998.00885,0.9789623,812.9647,966.85504,0.8763418
732.02576,330.70807,0.98941326,736.4553,313.66827,0.9745536,729.444,314.46442,0.92646694,775.1278,299.93756,0.9663938,772.6564,296.70062,0.82102007,817.2092,355.94342,0.89341074,812.0082,353.22925,0.8756136,809.6968,213.28131,0.9491631,809.8782,207.54633,0.9663435,815.2754,87.40765,0.88068485,813.9575,91.82977,0.9595821,775.3849,592.29645,0.9234861,776.4,584.413,0.8493756,789.3342,809.83014,1.004782,787.60645,797.4122,0.8893784,806.91284,995.47833,0.9752339,814.5491,964.86835,0.89916956
731.81976,329.65796,0.99273,735.15045,312.5238,0.96758765,729.3942,313.2375,0.91436195,771.6408,298.2713,0.9441469,774.28485,294.1485,0.8466302,815.9843,352.54144,0.88519275,813.67194,352.05243,0.8713707,808.12396,212.01855,0.9879465,812.1364,207.2771,0.9431149,811.0938,83.94177,0.9447062,814.6816,91.59741,0.9528525,775.7858,589.2852,0.9204612,777.24603,582.4058,0.8446442,790.56,807.259,0.97402465,788.6066,797.95026,0.9200294,807.52313,992.3487,0.9724744,815.236,966.7924,0.90635777
