5+,0,12,
92-left.mp4,1920,1080,52.0
180-left.mov,1080,1920,63.0
89-right_mirrored.mp4,1080,1914,49.0
1-left.mp4,1920,1080,50.0
50-left_mirrored.mp4,1920,1080,57.0
185-right.mov,1920,1080,50.0
12-left_mirrored.mp4,1920,1080,51.0
184-left.mov,1080,1920,51.0
188-right_mirrored.mov,1920,1080,57.0
76-right_mirrored.mp4,1920,1080,53.0
46-left.mov,886,1920,48.0
187-right.mov,1920,1080,50.0
5-,0,12,
15-right.mp4,1280,720,28.0
256-right_mirrored.mov,1080,1920,51.0
296-right_mirrored.mov,1080,1920,45.0
263-right_mirrored.mov,1080,1920,57.0
194-left.mov,1080,1920,51.0
278-right.mov,1080,1920,53.0
144-right_mirrored.mov,1080,1920,60.0
22-left.mp4,1920,1080,52.0
203-left.mov,936,1918,58.0
154-right_mirrored.mov,1920,1080,53.0
304-right.mov,1080,1920,46.0
308-right_mirrored.mov,1080,1920,46.0
