4+,0,26,
216-left_mirrored.mov,1920,1080,52.0
281-left_mirrored.mov,1080,1920,48.0
226-left_mirrored.mov,1080,1920,54.0
48-left.mp4,1920,1080,49.0
89-right.mp4,1080,1914,49.0
189-right_mirrored.mov,1920,1080,53.0
215-left_mirrored.mov,1920,1080,60.0
204-left_mirrored.mov,1080,1920,66.0
39-right_mirrored.mov,886,1920,54.0
48-left_mirrored.mp4,1920,1080,49.0
182-left.mov,1080,1920,58.0
152-right.mp4,1920,1080,49.0
16-right.mp4,1280,720,45.0
276-right_mirrored.mov,1080,1920,45.0
243-right_mirrored.mov,1080,1920,49.0
45-right_mirrored.mp4,1234,1080,52.0
242-right_mirrored.mov,1080,1920,56.0
184-left.mov,1080,1920,51.0
49-right_mirrored.mov,896,1080,50.0
20-left_mirrored.mp4,1920,1080,45.0
76-right_mirrored.mp4,1920,1080,53.0
280-left_mirrored.mov,1080,1920,49.0
251-left.mov,1080,1920,50.0
269-right.mov,1080,1920,53.0
189-right.mov,1920,1080,53.0
234-right.mov,1080,1920,47.0
4-,0,26,
299-right.mov,1080,1920,53.0
131-right.mov,1920,1080,54.0
301-left_mirrored.mov,1080,1920,51.0
199-left.mov,1920,1080,54.0
74-right.mp4,1920,1080,36.0
60-left.mp4,1280,720,50.0
77-right.mp4,1920,1080,31.0
94-left_mirrored.mp4,1920,1080,41.0
219-left.mov,1920,1080,53.0
300-right.mov,1080,1920,48.0
236-right_mirrored.mov,1080,1920,48.0
178-left.mov,1080,1920,46.0
200-left_mirrored.mov,1080,1920,24.0
253-right.mov,1080,1920,52.0
195-left.mov,1920,1080,39.0
66-right_mirrored.mp4,1920,1080,49.0
267-right_mirrored.mov,1080,1920,44.0
296-right.mov,1080,1920,45.0
261-left_mirrored.mov,1080,1920,44.0
248-right.mov,1080,1920,56.0
69-right.mp4,1920,1080,50.0
8-left.mp4,1920,1080,52.0
275-right_mirrored.mov,1080,1920,44.0
70-right.mp4,1920,1080,37.0
158-right_mirrored.mov,1080,1920,55.0
267-right.mov,1080,1920,44.0
