6-,0,37,
239-right.mov,1080,1920,53.0
63-right_mirrored.mp4,1920,1080,51.0
311-left_mirrored.mov,1080,1920,47.0
39-right.mov,886,1920,54.0
155-right.mov,1920,1080,60.0
75-right.mp4,1920,1080,46.0
257-right.mov,1080,1920,49.0
15-right.mp4,1280,720,28.0
147-right_mirrored.mov,1920,1080,62.0
202-left_mirrored.mov,1080,1920,61.0
38-right.mp4,886,1920,52.0
60-left_mirrored.mp4,1280,720,50.0
153-right.mov,1920,1080,52.0
291-left.mov,1080,1920,46.0
207-right.mov,1920,1080,54.0
218-left.mov,1920,1080,60.0
296-right_mirrored.mov,1080,1920,45.0
146-right.mov,1080,1920,60.0
21-left.mp4,1920,1080,54.0
65-right.mp4,1920,1080,56.0
247-right_mirrored.mov,1080,1920,54.0
177-left.mov,1080,1920,70.0
22-left.mp4,1920,1080,52.0
267-right_mirrored.mov,1080,1920,44.0
209-right_mirrored.mov,1920,1080,56.0
261-left_mirrored.mov,1080,1920,44.0
9-left_mirrored.mp4,1920,1080,47.0
202-left.mov,1080,1920,61.0
233-right.mov,1080,1920,58.0
251-left_mirrored.mov,1080,1920,50.0
297-right_mirrored.mov,1080,1920,46.0
203-left.mov,936,1918,58.0
270-left.mov,1080,1920,48.0
178-left_mirrored.mov,1080,1920,47.0
142-right_mirrored.mov,1080,1920,51.0
158-right_mirrored.mov,1080,1920,55.0
247-right.mov,1080,1920,54.0
