1-,0,15,
201-left.mov,1080,1920,51.0
242-right.mov,1080,1920,56.0
193-left_mirrored.mov,1080,1920,55.0
207-right_mirrored.mov,1920,1080,54.0
246-right_mirrored.mov,1080,1920,54.0
204-left_mirrored.mov,1080,1920,66.0
248-right_mirrored.mov,1080,1920,56.0
209-right.mov,1920,1080,57.0
194-left.mov,1080,1920,51.0
243-right_mirrored.mov,1080,1920,49.0
195-left.mov,1920,1080,39.0
197-left_mirrored.mov,1920,1080,43.0
245-right.mov,1080,1920,56.0
219-left_mirrored.mov,1920,1080,53.0
22-left_mirrored.mp4,1920,1080,52.0
