0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
588.54504,469.19003,0.9694834,597.2803,451.59055,0.9711695,575.8502,459.2938,1.0034277,631.8453,445.0543,0.9446082,571.08026,466.42642,0.8820097,678.4783,502.69247,0.91952074,637.9806,518.55896,0.8908036,741.8104,603.58044,0.99802953,703.11304,611.25525,0.81618476,692.8757,691.63306,0.96142375,681.82056,687.22375,0.86973476,777.76807,647.78235,0.8535909,746.05505,652.75134,0.7875053,700.89844,798.6129,0.9128378,700.6456,801.81995,0.7975373,762.808,950.29736,0.9314354,731.4083,946.3556,0.9372617
588.6441,469.20053,0.97155035,597.4061,451.59048,0.9722192,575.92914,459.25558,1.0040872,631.8743,445.04428,0.9456184,571.07605,466.35062,0.8820406,678.3868,502.72336,0.9182946,637.9185,518.39734,0.890653,741.8619,603.49316,0.9999642,703.3801,611.0083,0.8128964,692.8644,691.6338,0.96167445,681.9396,686.9132,0.867274,777.6204,647.7899,0.85514086,746.0518,652.7241,0.7873683,700.78766,798.5647,0.9151517,700.423,801.8595,0.79793227,762.8565,950.3528,0.9323796,731.55,946.63635,0.9371613
591.355,456.2527,0.97361964,600.87866,438.89642,0.9869622,578.969,446.44653,0.97297144,634.6959,433.8631,0.94608116,574.89954,454.41388,0.86506593,679.92444,494.1078,0.9512494,637.30286,507.5039,0.8942561,745.5215,595.2327,0.9770383,703.9232,603.403,0.7976749,693.3873,687.38293,0.966657,684.57983,681.30176,0.8658248,772.702,646.3164,0.83061415,743.05225,650.28564,0.79583853,701.3971,800.38794,0.9574866,714.57214,803.4916,0.8170533,746.6195,958.6094,0.9215714,730.89087,944.55396,0.9626959
593.8761,445.75296,0.9924067,602.8425,427.71103,0.985743,581.2185,436.025,1.0165249,637.1666,423.69223,1.0163653,576.9591,444.5637,0.8630061,682.6708,487.5137,0.9285704,637.2584,498.2479,0.894238,749.0337,585.225,0.95525527,704.4706,596.33606,0.73244584,692.00183,680.046,0.92801046,689.874,673.9795,0.77722555,767.0144,645.781,0.85006785,738.3617,649.7301,0.8098116,702.6832,800.2948,0.95014143,717.6599,804.6566,0.81427646,736.3563,962.7682,0.9683346,730.27747,948.1168,0.93544805
598.02423,438.39716,0.9694673,607.2832,420.60583,1.0005744,585.3848,427.98108,0.9706925,640.51715,416.86798,0.999227,580.1136,436.05237,0.8843871,686.05,481.83722,0.9153502,638.57367,490.54602,0.8900875,753.39935,578.9302,0.9681097,709.4214,589.54706,0.6820186,693.32526,669.57104,0.9296769,694.20294,666.0912,0.7303413,760.6745,647.62805,0.85446644,733.2437,650.9713,0.84226984,707.2587,806.83606,0.9540275,718.9244,808.552,0.8462864,735.711,965.83813,0.97141206,728.2625,948.03,0.9265074
602.3025,431.52875,0.9489923,612.34796,413.86664,0.98427147,589.72125,420.89062,0.95734096,645.73456,411.57385,1.0101256,584.61414,429.20007,0.87856305,688.86334,478.8321,0.91960114,641.7618,485.92267,0.86413896,753.31354,575.3,0.97240734,706.04083,585.6047,0.7034755,691.57404,663.8918,0.931672,688.8374,663.66815,0.63241565,755.73126,649.2436,0.8609133,727.89825,651.368,0.8638338,709.70654,807.19635,0.917179,710.8148,807.9349,0.8383593,737.22723,968.1257,0.95674086,727.5186,951.6224,0.9535446
606.59143,425.18018,0.98738396,617.8166,408.849,0.99086887,594.2213,414.50433,0.984233,650.84076,407.7752,1.004729,588.2362,422.26324,0.89824325,690.8776,475.2353,0.9214431,643.79694,481.08862,0.8901473,752.90765,571.9339,0.9795528,704.0224,582.67474,0.70559204,690.52856,656.6751,0.9636583,691.1816,654.5317,0.65195215,750.9002,650.01874,0.8416203,726.7581,651.4993,0.8169053,708.37726,807.8245,0.88076174,711.77246,808.0468,0.8040993,735.60504,968.17535,0.9611176,728.2784,951.3256,0.94663316
611.3042,420.35254,1.0038948,622.7438,404.66376,1.0152383,599.5824,409.3147,0.9916147,655.49146,403.8058,0.9718318,593.4573,416.5216,0.8874674,693.714,474.27094,0.92630327,649.88904,476.5503,0.89750385,752.73,570.8075,0.96998733,709.0249,576.64215,0.6503184,687.4287,652.04504,0.9539702,699.87036,642.7561,0.35056788,746.65283,651.2837,0.8252597,726.31836,651.12036,0.7581054,701.4745,807.72705,0.936453,714.0364,808.6172,0.80468225,735.10376,968.9668,0.9532023,728.3047,949.5659,0.9324624
616.65344,415.9267,1.0003136,628.4442,400.4737,1.0103598,605.1218,404.7105,0.99606025,662.3645,400.20764,0.97163606,598.9614,412.00043,0.8891218,697.13464,470.40253,0.9259272,651.9518,473.78467,0.8833915,752.1803,570.5458,0.97598416,701.62085,573.58264,0.7275313,686.26917,647.5587,0.927584,685.88806,642.068,0.6578424,745.3816,650.3406,0.8531884,714.91113,650.723,0.8678978,703.34753,807.5266,0.86014915,687.43835,802.81116,0.852185,735.1033,967.3115,0.9682094,724.00366,944.625,0.90771246
622.0719,411.09332,0.9944852,633.88086,395.1928,1.0124257,610.54004,399.97583,0.9800533,668.56116,395.61267,0.99873304,604.6963,408.02948,0.9318818,701.3424,466.99872,0.9103566,656.70715,471.62976,0.8869119,750.9813,569.2822,0.988695,703.0414,572.8719,0.7416417,682.7731,643.53064,0.9335648,683.04456,642.72815,0.69990206,740.098,652.43616,0.8775187,706.1179,651.6946,0.9096905,707.77,813.81726,0.87054944,675.5691,801.8887,0.92767435,735.24805,967.73035,0.9480858,721.3612,943.4077,0.9106769
