0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
903.4417,400.56415,0.98919475,912.8106,392.8401,0.9732663,905.57465,392.13715,0.96413803,940.03595,400.5033,0.98550135,928.9438,399.06744,0.66706306,948.48065,448.57507,0.9388668,923.4836,444.09894,0.86659586,867.3851,424.4655,0.9031298,852.73676,439.26636,0.9371884,800.68085,393.38995,0.96175456,796.48676,405.1997,1.0147215,941.99225,605.6762,0.8404228,918.2658,603.16644,0.8573227,945.5129,724.60956,0.94549775,928.86664,717.8112,0.9168215,944.67633,841.93964,0.92023486,925.61273,814.7419,0.94061077
903.3637,400.6119,0.98783433,912.6812,392.84665,0.97189915,905.5289,392.1732,0.96332633,939.8525,400.50443,0.9858851,929.16205,399.13345,0.6678411,948.46893,448.5981,0.93835586,923.5756,444.22104,0.86803055,867.45514,424.5269,0.9041994,852.84186,439.35373,0.9368671,800.51117,393.34494,0.9600074,796.4089,405.20627,1.015222,942.03094,605.69836,0.8411045,918.2498,603.1687,0.8572639,945.5262,724.6116,0.9454223,928.84784,717.7871,0.9166627,944.6408,841.9214,0.9199774,925.5705,814.7378,0.93953913
898.2586,403.36234,0.98267436,906.715,394.8671,0.9822565,899.9283,394.48007,0.941805,935.1313,400.856,0.9996989,926.894,399.40005,0.69523025,944.95953,450.59152,0.97043353,923.602,444.11026,0.85938764,862.7314,428.3253,0.9091565,853.20636,438.46725,0.9102703,791.60846,399.3406,0.8809265,794.8935,409.15683,1.0055891,941.8586,606.0763,0.85078657,919.51385,602.5332,0.8422204,943.462,725.6188,0.9312957,927.09576,718.21545,0.94165325,943.6075,841.80383,0.9379548,924.56146,813.93494,0.94873476
893.8087,404.57135,0.9947068,902.5028,395.85974,0.98363614,895.3904,395.30817,0.9464931,931.3805,401.60217,0.9913135,922.27795,400.13556,0.7072147,940.8185,449.66284,0.9852648,922.8241,443.9431,0.8180779,856.90686,433.06213,0.85479826,846.7273,438.18005,0.90585357,785.97754,410.76245,0.8553612,787.68494,413.89032,0.92682886,940.9137,607.1549,0.85253626,918.5753,603.84106,0.84233534,941.1598,726.3988,0.93568206,925.5272,719.56104,0.93103814,941.4828,842.661,0.9453446,922.53455,814.83386,0.94873106
889.55206,408.42358,1.0073481,898.60504,399.6668,0.9835864,890.66376,399.33246,0.9624863,927.835,403.06866,0.9926331,917.6589,401.98102,0.6862939,936.8566,450.7829,0.9368149,926.6685,446.3302,0.7830887,852.1154,440.761,0.9340522,850.3857,442.2146,0.64865637,780.20404,420.5769,0.95144224,788.64703,422.69525,0.6952734,938.60614,609.0456,0.87549865,917.2442,607.6214,0.812729,940.72736,727.4722,0.93646526,925.6912,720.1629,0.91677296,939.5717,843.4107,0.9309877,922.30475,814.82416,0.9342648
883.118,410.1364,0.99440193,890.7912,401.14008,0.9517093,884.08014,401.22266,0.951024,919.3444,403.04565,0.96995986,914.84576,402.3388,0.684,933.24786,450.5357,0.9499444,928.7159,446.19495,0.75366336,847.1336,448.9677,0.95471346,851.5247,454.6173,0.5108688,774.0817,434.00507,0.9261693,793.5568,439.11865,0.30490416,937.47504,609.84,0.873014,917.76324,608.18744,0.800058,939.3697,728.2327,0.9384471,924.57745,721.05634,0.9244273,937.6453,844.67816,0.9275924,921.0568,815.446,0.92689043
876.9524,412.56012,0.9930965,884.32336,403.6352,0.97523695,876.80347,403.6963,0.95133805,914.0831,403.60168,0.9820386,907.6345,403.05853,0.7000486,930.4923,450.40692,0.95327353,924.1116,445.24683,0.74750024,846.5918,458.8145,0.94022226,850.5221,462.42932,0.5226239,768.62354,450.13348,0.9418696,794.8772,456.2296,0.23449148,937.2036,610.40204,0.86389834,916.5984,608.7484,0.7959908,937.32275,728.20917,0.92990494,922.85913,720.51056,0.9186074,936.673,844.3958,0.9196042,919.9181,814.63776,0.9178431
871.50854,416.90814,1.0030847,878.06006,406.62732,0.97592294,870.3655,407.8683,0.95558953,907.2969,403.7749,1.0055412,901.09375,403.42126,0.72660583,929.4867,451.2661,0.9608897,912.7361,449.40973,0.7853863,846.32153,468.42737,0.89117646,846.49036,475.82544,0.75682783,764.658,470.0313,0.8989967,781.9221,470.97668,0.5896287,937.5664,613.3244,0.87627935,914.76184,611.639,0.83063823,937.05945,729.9388,0.94188106,922.1399,721.83636,0.91662514,934.21313,845.25385,0.93138707,917.50964,815.0583,0.94581676
864.54285,422.29813,0.990183,871.09985,411.39883,0.9687858,861.4796,412.91177,0.9695647,900.7716,404.8856,0.98675317,889.6376,405.0798,0.62416625,923.52734,451.2767,0.9759854,907.03284,446.65585,0.8193906,848.80176,482.02573,0.96449566,846.7388,476.28256,0.81592333,765.4192,493.90414,0.90084124,773.9634,491.30252,0.7474434,937.18835,613.38464,0.8721726,915.0282,611.3478,0.8247177,934.66077,729.0166,0.9487694,919.55334,720.3679,0.90718764,933.54724,845.01196,0.9363316,917.07605,813.92676,0.94535124
857.22705,427.26578,0.98363286,862.77856,415.8489,1.0009515,853.7322,418.1215,0.98239607,890.50073,408.20468,0.95892066,880.0149,410.2518,0.6767317,919.2699,450.80862,0.9598469,896.8766,450.11185,0.8073298,850.6367,497.0192,0.96230626,840.73865,494.67557,0.79459643,773.8931,526.13904,0.9243457,776.95154,518.9415,0.8093318,938.33203,614.0863,0.8529952,914.9065,611.7705,0.84113574,932.36145,729.895,0.9158174,917.25073,718.0408,0.94758236,932.86304,845.385,0.93842125,914.8733,814.2649,0.93769944
